0.040788	1.07633090019	0.917021989822
0.071234	2.76925492287	2.55319094658
0.098147	4.61366391182	4.26482605934
0.137829	10.4575879574	9.92611098289
0.268119	21.936013937	20.709444046
0.463085	46.683811903	44.1310348511
0.655807	78.4486949444	74.6676499844
0.830454	102.024197102	96.9558031559
0.989454	128.897436857	122.400918961
1.189770	239.137686014	230.907550097
1.371783	199.224328041	189.548368931
1.455017	298.51139307	283.685036182
