0.040788	3.51192104816	2.9257439971
0.071234	9.26847052574	7.95056521893
0.098147	14.6149163246	12.5472051501
0.137829	26.1759792566	23.0701912045
0.268119	61.1801069975	52.0769526958
0.463085	125.23218447	107.687618971
0.655807	191.790415227	172.563345194
0.830454	270.44880408	235.900116861
0.989454	343.648820758	294.876753986
1.189770	457.270051718	415.816168964
1.371783	494.626727462	448.092241287
1.455017	769.318602443	672.762779713
